transaction_id,category,budget,amount,category_match,quantity_match,time_match,merchant_trust,historical_success,previous_violations,intent_similarity,violation_type,authorized
TXN01123,hotel,48775,20852,1,1,1,0.87,0.47,3,0.93,none,1
TXN01124,books,22211,11170,1,1,0,0.92,0.83,0,0.29,time_violation,0
TXN01125,laptop,18521,15201,1,1,1,0.93,0.5,1,0.99,none,1
TXN01126,hotel,16570,11351,1,1,1,0.86,0.83,2,0.95,none,1
TXN01127,groceries,66779,54713,1,1,1,0.88,0.48,0,0.96,none,1
TXN01128,headphones,21387,6620,1,1,1,0.78,0.43,2,0.89,none,1
TXN01129,laptop,57928,28822,1,1,1,0.36,0.66,4,0.83,none,1
TXN01130,headphones,33698,57223,1,1,1,1.0,0.55,3,0.3,budget_violation,0
TXN01131,smartphone,92900,67609,1,1,1,0.43,0.91,5,0.93,none,1
TXN01132,shoes,16789,21076,1,1,1,0.43,0.49,0,0.51,budget_violation,0
TXN01133,smartphone,7678,5124,1,1,1,0.79,0.99,1,0.87,none,1
TXN01134,books,9041,6787,1,1,1,0.51,0.56,2,0.99,none,1
TXN01135,groceries,33370,11121,1,1,1,0.33,0.43,5,0.86,none,1
TXN01136,hotel,62873,34604,1,1,1,0.43,0.97,2,0.37,merchant_violation,0
TXN01137,smartphone,13699,10658,1,1,1,0.84,0.48,2,0.95,none,1
TXN01138,flight,98377,65932,1,1,1,0.56,0.79,1,0.92,none,1
TXN01139,smartphone,14941,8369,1,1,1,0.71,0.95,5,0.61,merchant_violation,0
TXN01140,shoes,93361,34454,1,1,1,0.96,0.77,2,0.95,none,1
TXN01141,shoes,70934,23455,1,1,1,0.43,0.73,2,0.98,none,1
TXN01142,flight,48973,39282,1,1,1,0.94,0.44,3,0.9,none,1
TXN01143,laptop,22880,18022,1,1,1,0.39,0.43,4,0.81,none,1
TXN01144,shoes,98087,63415,1,1,1,0.67,0.71,0,0.83,none,1
TXN01145,groceries,74727,43386,1,1,1,0.49,0.51,1,0.91,none,1
TXN01146,laptop,68213,54258,1,1,1,0.67,0.58,1,0.86,none,1
TXN01147,hotel,73371,38358,0,1,1,0.47,0.42,1,0.67,category_mismatch,0
TXN01148,hotel,18428,28228,1,1,1,0.47,0.89,4,0.26,budget_violation,0
TXN01149,flight,83927,46862,1,1,1,0.36,0.82,4,0.85,none,1
TXN01150,headphones,54522,27611,1,1,1,0.99,0.78,0,0.96,none,1
TXN01151,shoes,96745,40992,1,1,1,0.98,0.72,4,0.82,none,1
TXN01152,groceries,86698,67229,1,1,1,0.87,0.53,2,0.3,merchant_violation,0
TXN01153,groceries,21400,17352,1,1,1,0.6,0.49,3,0.82,none,1
TXN01154,headphones,61213,36386,0,1,1,0.64,0.84,5,0.34,category_mismatch,0
TXN01155,hotel,22354,19498,1,1,1,0.78,0.51,1,0.81,none,1
TXN01156,shoes,60640,59382,1,1,1,0.37,0.72,5,0.95,none,1
TXN01157,laptop,80074,40866,1,1,0,0.88,0.86,5,0.67,time_violation,0
TXN01158,headphones,33550,16350,1,1,1,0.96,0.76,0,0.99,none,1
TXN01159,smartphone,72089,38702,1,1,1,0.8,0.52,3,0.95,none,1
TXN01160,books,22383,14218,1,1,1,0.47,0.73,2,0.93,none,1
TXN01161,smartphone,3779,1405,1,1,1,0.51,0.71,3,0.83,none,1
TXN01162,shoes,4145,2377,1,1,0,0.76,0.54,5,0.39,time_violation,0
TXN01163,smartphone,65463,79759,1,1,1,0.97,0.57,0,0.51,budget_violation,0
TXN01164,smartphone,48250,45543,1,1,1,0.93,0.76,1,0.89,none,1
TXN01165,flight,79592,45774,1,1,0,0.77,0.58,2,0.37,time_violation,0
TXN01166,smartphone,36532,27881,1,1,1,0.95,0.89,5,0.96,none,1
TXN01167,laptop,20482,8246,1,1,1,0.4,0.67,3,0.96,none,1
TXN01168,smartphone,76739,62058,1,1,1,0.4,0.59,1,0.84,none,1
TXN01169,groceries,47217,28173,1,1,1,0.79,0.65,5,0.87,none,1
TXN01170,shoes,51224,33191,1,1,1,0.67,0.72,1,0.88,none,1
TXN01171,groceries,70067,55034,1,1,1,0.82,0.82,1,0.87,none,1
TXN01172,shoes,3248,2051,1,1,1,0.39,0.47,2,0.87,none,1
TXN01173,headphones,39626,35056,1,1,1,0.69,0.96,3,0.85,none,1
TXN01174,shoes,8322,3179,1,1,1,0.79,0.49,5,0.81,none,1
TXN01175,groceries,49717,76915,1,1,1,0.35,0.9,1,0.22,budget_violation,0
TXN01176,flight,19517,20675,1,1,1,0.88,0.65,1,0.43,budget_violation,0
TXN01177,headphones,99055,95502,1,1,1,0.63,0.83,3,0.96,none,1
TXN01178,laptop,38587,66017,1,1,1,0.32,0.85,4,0.28,budget_violation,0
TXN01179,groceries,56524,51616,1,1,1,0.69,0.9,4,0.9,none,1
TXN01180,shoes,56531,27715,1,1,1,0.36,0.63,1,0.95,none,1
TXN01181,groceries,82139,48613,1,1,0,0.82,0.74,0,0.61,time_violation,0
TXN01182,books,63575,47638,1,1,1,0.88,0.5,2,0.93,none,1
TXN01183,shoes,36378,48092,1,1,1,0.85,0.6,1,0.34,budget_violation,0
TXN01184,smartphone,9561,15463,1,1,1,0.52,0.73,5,0.66,budget_violation,0
TXN01185,shoes,36280,28385,1,1,1,0.69,0.87,0,0.22,merchant_violation,0
TXN01186,smartphone,41449,36302,1,0,1,0.97,0.7,2,0.58,quantity_violation,0
TXN01187,flight,17976,6618,1,1,1,0.59,0.84,0,0.9,none,1
TXN01188,headphones,4104,2328,1,1,1,0.71,0.91,2,0.83,none,1
TXN01189,books,11322,4135,1,1,1,0.8,0.93,5,0.93,none,1
TXN01190,headphones,66748,54072,1,1,1,0.76,0.96,2,0.89,none,1
TXN01191,headphones,45436,42163,1,1,1,0.6,0.93,5,0.39,merchant_violation,0
TXN01192,shoes,81004,78623,1,1,1,0.7,1.0,0,0.96,none,1
TXN01193,headphones,41572,40668,1,1,1,0.85,0.45,0,0.89,none,1
TXN01194,headphones,39745,31329,1,0,1,0.55,0.44,5,0.59,quantity_violation,0
TXN01195,hotel,63031,52580,1,1,1,0.61,0.95,0,0.99,none,1
TXN01196,books,6189,3098,1,1,1,0.59,0.77,5,0.83,none,1
TXN01197,flight,68171,65882,1,1,1,0.56,0.81,4,0.89,none,1
TXN01198,laptop,82345,27992,1,1,1,0.85,0.82,4,0.8,none,1
TXN01199,smartphone,39097,27332,1,1,1,0.9,0.53,3,0.93,none,1
TXN01200,flight,62063,41866,1,1,1,0.87,0.47,1,0.95,none,1
TXN01201,groceries,57769,30746,1,0,1,0.54,0.76,1,0.55,quantity_violation,0
TXN01202,books,15984,23317,1,1,1,0.96,0.49,1,0.36,budget_violation,0
TXN01203,laptop,79784,27420,1,1,1,0.87,0.87,3,0.84,none,1
TXN01204,shoes,4007,3119,1,1,1,0.49,0.78,0,0.83,none,1
TXN01205,hotel,54093,50611,1,1,0,0.67,0.8,2,0.29,time_violation,0
TXN01206,laptop,13116,7869,1,1,1,0.97,0.58,1,0.87,none,1
TXN01207,groceries,64127,50158,1,1,1,0.41,0.82,2,0.98,none,1
TXN01208,groceries,2301,2129,1,1,1,0.44,0.83,4,0.92,none,1
TXN01209,flight,88040,84278,1,1,1,0.82,0.84,2,0.8,none,1
TXN01210,books,20331,10602,1,1,1,0.85,0.8,2,0.9,none,1
TXN01211,laptop,60055,54054,1,1,1,0.74,0.78,4,0.82,none,1
TXN01212,shoes,98741,58664,1,1,1,0.68,0.5,3,0.84,none,1
TXN01213,shoes,26055,18337,1,1,1,0.31,0.89,0,0.86,none,1
TXN01214,hotel,66809,25876,1,1,1,0.65,1.0,3,0.88,none,1
TXN01215,flight,72102,70793,1,1,1,0.54,0.96,3,0.89,none,1
TXN01216,headphones,73450,49941,1,1,1,0.57,0.91,5,0.94,none,1
TXN01217,hotel,93024,88149,1,1,1,0.9,1.0,0,0.82,none,1
TXN01218,laptop,81774,30466,1,1,1,0.82,0.77,4,0.82,none,1
TXN01219,books,66976,21622,1,1,1,0.5,0.65,1,0.96,none,1
TXN01220,groceries,16007,15611,1,1,0,0.55,0.88,3,0.41,time_violation,0
TXN01221,groceries,1996,1691,1,1,1,0.66,0.56,5,0.85,none,1
TXN01222,groceries,89250,46083,1,1,0,0.32,0.87,4,0.61,time_violation,0
TXN01223,flight,44920,44758,1,1,1,0.47,0.98,1,0.51,merchant_violation,0
TXN01224,groceries,7760,5466,1,1,1,0.39,0.78,5,0.83,none,1
TXN01225,flight,68800,37825,0,1,1,0.86,0.7,5,0.49,category_mismatch,0
TXN01226,groceries,83223,73746,1,1,1,0.41,0.59,0,0.82,none,1
TXN01227,groceries,2512,1796,1,1,1,0.32,0.82,0,0.91,none,1
TXN01228,laptop,98299,97157,1,1,1,0.74,0.87,1,0.85,none,1
TXN01229,shoes,39918,34455,0,1,1,0.86,0.63,2,0.53,category_mismatch,0
TXN01230,hotel,11874,8777,1,1,1,0.75,0.75,0,0.82,none,1
TXN01231,smartphone,15034,14241,1,0,1,0.36,0.7,2,0.66,quantity_violation,0
TXN01232,shoes,52222,71038,1,1,1,0.64,0.78,1,0.54,budget_violation,0
TXN01233,groceries,42102,25918,1,1,1,0.41,0.58,1,0.93,none,1
TXN01234,laptop,16362,16290,1,1,1,0.64,0.77,4,0.8,none,1
TXN01235,hotel,16937,24591,1,1,1,0.66,0.86,1,0.63,budget_violation,0
TXN01236,smartphone,29437,17953,0,1,1,0.81,0.96,2,0.34,category_mismatch,0
TXN01237,shoes,13054,8955,1,1,1,0.51,0.85,3,0.89,none,1
TXN01238,groceries,26304,22188,0,1,1,0.92,0.57,3,0.25,category_mismatch,0
TXN01239,hotel,22712,21976,1,1,1,0.64,0.93,3,0.92,none,1
TXN01240,hotel,42779,31019,1,1,1,0.6,0.74,2,0.98,none,1
TXN01241,smartphone,59904,105944,1,1,1,0.48,0.65,4,0.61,budget_violation,0
TXN01242,flight,53206,48125,0,1,1,0.6,0.51,1,0.24,category_mismatch,0
TXN01243,flight,49754,27919,1,0,1,0.52,0.41,2,0.31,quantity_violation,0
TXN01244,flight,31493,17948,1,1,1,0.72,0.72,0,0.91,none,1
TXN01245,smartphone,76228,45372,1,1,1,0.83,0.59,2,0.84,none,1
TXN01246,laptop,65740,65291,1,1,1,0.59,0.47,1,0.92,none,1
TXN01247,groceries,31988,15978,1,1,1,0.75,0.91,0,0.98,none,1
TXN01248,hotel,18178,10579,1,1,1,0.93,0.95,0,0.87,none,1
TXN01249,laptop,10103,8899,1,1,1,0.59,0.58,2,0.95,none,1
TXN01250,groceries,11455,5947,1,1,1,0.73,0.64,5,1.0,none,1
TXN01251,books,85029,32735,1,1,1,0.56,0.77,0,0.84,none,1
TXN01252,laptop,19184,17854,1,0,1,0.81,0.54,0,0.3,quantity_violation,0
TXN01253,flight,71458,68162,1,1,1,0.91,0.56,0,0.82,none,1
TXN01254,hotel,10835,9706,1,1,1,0.57,0.82,1,0.49,merchant_violation,0
TXN01255,smartphone,17552,7084,1,1,1,0.71,0.91,3,0.93,none,1
TXN01256,smartphone,69388,48885,1,1,1,0.76,0.99,2,0.95,none,1
TXN01257,books,30600,26184,1,0,1,0.55,0.9,1,0.53,quantity_violation,0
TXN01258,shoes,92090,48819,1,1,0,0.31,0.53,3,0.29,time_violation,0
TXN01259,smartphone,45623,40184,1,1,1,0.66,0.59,2,0.55,merchant_violation,0
TXN01260,headphones,67127,40906,0,1,1,0.55,0.99,4,0.46,category_mismatch,0
TXN01261,groceries,25635,14922,1,1,0,0.52,0.92,5,0.25,time_violation,0
TXN01262,books,15047,7047,1,1,1,0.93,0.51,0,0.9,none,1
TXN01263,books,47131,25546,1,1,1,0.6,0.49,4,0.42,merchant_violation,0
TXN01264,flight,7967,4452,1,1,1,0.33,0.63,3,0.84,none,1
TXN01265,shoes,53781,41130,1,0,1,0.65,0.66,5,0.22,quantity_violation,0
TXN01266,shoes,15559,26781,1,1,1,0.7,0.54,4,0.25,budget_violation,0
TXN01267,shoes,82293,47992,1,1,1,0.58,0.53,5,0.85,none,1
TXN01268,shoes,23417,12723,1,1,1,0.5,0.76,5,0.8,none,1
TXN01269,headphones,66960,49247,1,1,1,0.82,0.91,5,0.85,none,1
TXN01270,flight,90318,60158,0,1,1,0.62,0.98,5,0.44,category_mismatch,0
TXN01271,flight,3729,3507,1,0,1,0.42,0.86,0,0.5,quantity_violation,0
TXN01272,books,77435,57014,0,1,1,0.33,0.41,5,0.7,category_mismatch,0
TXN01273,shoes,69848,57868,1,1,1,0.84,0.46,5,0.87,none,1
TXN01274,books,97313,66367,1,1,1,0.76,0.55,3,0.8,none,1
TXN01275,flight,40470,37392,1,1,1,0.84,0.91,4,0.9,none,1
TXN01276,hotel,90887,67970,1,1,1,0.4,0.65,1,0.93,none,1
TXN01277,headphones,47818,22525,1,1,1,0.82,0.98,2,0.84,none,1
TXN01278,smartphone,26407,14905,1,1,1,0.38,0.56,5,0.94,none,1
TXN01279,books,70062,66138,1,0,1,0.57,0.65,2,0.35,quantity_violation,0
TXN01280,laptop,76958,41579,1,1,1,0.73,0.66,3,0.91,none,1
TXN01281,flight,38802,55261,1,1,1,0.78,0.68,1,0.46,budget_violation,0
TXN01282,hotel,82762,34248,1,1,1,0.64,0.44,2,0.8,none,1
TXN01283,laptop,29485,16562,1,1,1,0.64,0.4,2,0.53,merchant_violation,0
TXN01284,laptop,7540,7082,1,0,1,0.85,0.7,4,0.28,quantity_violation,0
TXN01285,smartphone,94480,67650,0,1,1,0.94,0.57,0,0.44,category_mismatch,0
TXN01286,flight,33601,25064,1,1,1,0.6,0.98,0,0.98,none,1
TXN01287,hotel,79255,55061,1,1,1,0.78,0.59,4,0.83,none,1
TXN01288,shoes,33770,20253,1,1,1,0.51,0.58,5,0.43,merchant_violation,0
TXN01289,headphones,50278,44430,1,1,1,0.37,0.72,5,0.86,none,1
TXN01290,flight,62391,39093,1,1,1,0.97,0.68,4,0.81,none,1
TXN01291,groceries,12590,9198,1,1,1,0.51,0.55,4,0.87,none,1
TXN01292,hotel,8017,4608,1,1,1,0.58,0.4,4,0.89,none,1
TXN01293,laptop,12096,15726,1,1,1,0.37,0.57,3,0.55,budget_violation,0
TXN01294,laptop,16917,13061,1,1,1,0.82,0.43,1,0.9,none,1
TXN01295,books,18878,12279,0,1,1,0.52,0.99,0,0.6,category_mismatch,0
TXN01296,shoes,16035,12858,0,1,1,0.38,0.46,1,0.25,category_mismatch,0
TXN01297,laptop,67296,22810,1,1,1,0.39,0.64,1,0.96,none,1
TXN01298,hotel,81315,73307,1,1,1,0.73,0.66,5,0.8,none,1
TXN01299,headphones,98596,41365,1,1,1,0.82,0.73,3,0.9,none,1
TXN01300,hotel,88495,66059,1,1,1,0.77,0.63,5,0.6,merchant_violation,0
TXN01301,books,55643,22464,1,1,1,0.5,0.47,3,0.8,none,1
TXN01302,hotel,5467,5058,1,1,1,0.73,0.43,2,0.99,none,1
TXN01303,books,95773,29343,1,1,1,0.41,0.7,4,0.84,none,1
TXN01304,groceries,68245,46129,0,1,1,0.8,0.6,5,0.63,category_mismatch,0
TXN01305,headphones,37482,28520,1,1,1,0.95,0.44,5,0.9,none,1
TXN01306,books,80408,56545,1,1,1,0.95,0.87,4,0.85,none,1
TXN01307,flight,78182,42504,1,1,1,0.73,0.64,0,0.81,none,1
TXN01308,headphones,31369,44687,1,1,1,0.78,0.59,1,0.69,budget_violation,0
TXN01309,shoes,14819,6250,1,1,1,0.92,0.85,3,0.98,none,1
TXN01310,laptop,81203,136835,1,1,1,0.35,0.86,4,0.52,budget_violation,0
TXN01311,laptop,23815,18792,1,1,1,0.56,0.99,4,0.91,none,1
TXN01312,shoes,34095,26430,1,1,1,0.46,0.85,3,0.96,none,1
TXN01313,shoes,12274,9087,1,1,1,0.77,0.52,1,0.98,none,1
TXN01314,flight,54480,49312,1,1,1,0.54,0.81,5,0.93,none,1
TXN01315,books,25921,18125,1,1,1,0.63,0.61,4,0.98,none,1
TXN01316,headphones,9802,7232,1,1,1,0.91,0.74,1,0.96,none,1
TXN01317,hotel,14226,7479,0,1,1,0.68,0.41,2,0.66,category_mismatch,0
TXN01318,hotel,52173,18133,1,1,1,0.91,0.98,0,0.91,none,1
TXN01319,shoes,68863,44763,1,1,1,0.58,0.43,5,0.98,none,1
TXN01320,books,35478,11444,1,1,1,0.59,0.52,0,0.83,none,1
TXN01321,flight,87944,30220,1,1,1,0.65,0.88,4,0.98,none,1
TXN01322,laptop,46330,44705,1,1,1,0.72,0.77,0,0.98,none,1
TXN01323,books,17969,20269,1,1,1,0.65,0.54,2,0.42,budget_violation,0
TXN01324,hotel,30852,33004,1,1,1,0.85,0.52,4,0.63,budget_violation,0
TXN01325,laptop,73416,41919,1,1,1,0.56,0.48,5,0.89,none,1
TXN01326,headphones,16149,14986,1,1,1,0.99,0.62,1,0.87,none,1
TXN01327,laptop,32217,16270,1,1,1,0.59,0.85,4,0.48,merchant_violation,0
TXN01328,laptop,95349,105595,1,1,1,0.39,0.51,0,0.36,budget_violation,0
TXN01329,shoes,39327,29076,1,1,0,0.39,0.45,2,0.67,time_violation,0
TXN01330,shoes,65871,57268,1,1,1,0.93,0.92,3,0.94,none,1
TXN01331,flight,73273,55938,0,1,1,0.49,0.82,4,0.25,category_mismatch,0
TXN01332,flight,54848,40330,1,1,1,0.5,0.52,1,0.97,none,1
TXN01333,shoes,40968,18334,1,1,1,0.56,0.89,1,0.81,none,1
TXN01334,shoes,92533,77258,1,1,1,0.97,0.41,0,0.85,none,1
TXN01335,groceries,40375,14500,1,1,1,0.5,0.77,3,0.8,none,1
TXN01336,groceries,51418,23503,1,1,1,0.57,0.8,4,0.81,none,1
TXN01337,hotel,5103,2773,1,1,1,0.32,0.77,2,0.98,none,1
TXN01338,hotel,99738,82790,1,1,1,0.54,0.9,3,0.97,none,1
TXN01339,laptop,15314,14804,1,1,1,0.95,0.57,4,0.89,none,1
TXN01340,hotel,22305,13988,1,1,1,0.99,0.54,0,0.86,none,1
TXN01341,hotel,12211,10256,1,1,1,0.51,0.74,0,0.92,none,1
TXN01342,flight,36225,30707,1,1,1,0.87,0.76,0,0.86,none,1
TXN01343,flight,35670,21782,1,1,1,0.31,0.41,0,0.99,none,1
TXN01344,books,84590,38276,1,1,1,0.34,0.96,2,0.98,none,1
TXN01345,flight,9394,4514,1,1,1,0.85,0.56,3,0.83,none,1
TXN01346,headphones,20254,15376,1,1,1,0.46,0.79,1,0.94,none,1
TXN01347,books,77007,52933,1,1,1,0.46,0.97,2,1.0,none,1
TXN01348,laptop,89917,80438,1,1,1,0.68,0.43,1,0.87,none,1
TXN01349,smartphone,67445,44360,1,1,1,0.47,0.6,2,0.97,none,1
TXN01350,groceries,10357,9456,1,1,1,0.4,0.6,2,0.87,none,1
TXN01351,groceries,86456,82974,1,1,1,0.51,0.42,2,0.81,none,1
TXN01352,headphones,78493,47546,1,1,1,0.52,0.83,5,0.45,merchant_violation,0
TXN01353,flight,29163,20643,1,1,1,0.76,0.49,5,0.82,none,1
TXN01354,smartphone,30436,30389,1,1,1,0.74,0.84,4,0.95,none,1
TXN01355,laptop,80574,53752,1,1,1,0.61,0.56,4,0.86,none,1
TXN01356,shoes,44081,27129,1,0,1,0.52,0.98,5,0.32,quantity_violation,0
TXN01357,groceries,48432,36460,1,1,1,0.94,0.79,4,0.32,merchant_violation,0
TXN01358,groceries,31115,27342,1,1,1,0.39,0.72,3,0.93,none,1
TXN01359,headphones,80370,53911,1,0,1,0.38,0.65,4,0.69,quantity_violation,0
TXN01360,books,83920,36813,1,1,1,0.43,0.67,1,0.82,none,1
TXN01361,hotel,73689,46343,1,1,1,0.37,0.92,3,0.8,none,1
TXN01362,headphones,10570,10139,1,1,1,0.93,0.61,3,0.55,merchant_violation,0
TXN01363,shoes,94321,89483,1,0,1,0.93,0.75,4,0.25,quantity_violation,0
TXN01364,laptop,10666,5849,1,1,1,0.61,0.65,3,0.95,none,1
TXN01365,groceries,38917,30747,1,1,1,0.81,0.83,4,0.98,none,1
TXN01366,smartphone,20956,14993,1,1,1,0.56,0.79,3,0.86,none,1
TXN01367,headphones,67672,33532,1,1,1,0.84,0.54,3,0.87,none,1
TXN01368,groceries,38389,20077,1,1,1,0.42,0.49,5,0.98,none,1
TXN01369,shoes,57431,40350,1,1,1,0.73,0.46,2,0.83,none,1
TXN01370,hotel,36893,16843,1,1,1,0.42,0.96,2,1.0,none,1
TXN01371,smartphone,31366,12505,1,1,1,0.44,0.9,1,0.81,none,1
TXN01372,laptop,71756,31328,1,1,1,0.64,0.89,2,0.84,none,1
TXN01373,groceries,96956,37650,1,1,1,0.62,0.95,5,0.94,none,1
TXN01374,smartphone,59249,38232,1,1,1,0.36,0.48,2,0.95,none,1
TXN01375,smartphone,47362,38883,1,1,1,0.46,0.44,1,0.9,none,1
TXN01376,hotel,60436,39826,1,1,1,0.84,0.82,2,0.98,none,1
TXN01377,laptop,57803,38078,1,1,1,0.89,0.8,5,0.22,merchant_violation,0
TXN01378,laptop,33232,31107,1,1,0,0.45,0.52,3,0.28,time_violation,0
TXN01379,headphones,97149,38107,1,1,1,0.74,0.45,4,0.97,none,1
TXN01380,shoes,1419,913,1,1,1,0.73,0.83,0,0.88,none,1
TXN01381,hotel,81396,57687,1,1,1,0.75,0.69,5,0.99,none,1
TXN01382,hotel,31394,24097,1,1,1,0.64,0.78,4,0.87,none,1
TXN01383,books,39720,70391,1,1,1,0.93,0.86,3,0.68,budget_violation,0
TXN01384,flight,33426,12737,1,1,1,0.63,0.59,0,0.87,none,1
TXN01385,groceries,93382,85917,1,1,0,0.9,0.76,5,0.32,time_violation,0
TXN01386,hotel,36117,33331,1,1,1,0.85,0.44,2,0.85,none,1
TXN01387,flight,54900,33454,1,1,1,0.58,0.95,2,0.9,none,1
TXN01388,shoes,45543,15117,1,1,1,0.61,0.53,1,0.91,none,1
TXN01389,smartphone,81386,31777,1,1,1,0.68,0.97,0,0.96,none,1
TXN01390,smartphone,93370,51063,1,1,1,0.84,0.44,0,0.9,none,1
TXN01391,flight,71185,65424,0,1,1,0.58,0.83,2,0.6,category_mismatch,0
TXN01392,flight,44450,30540,1,1,1,0.47,0.41,0,0.95,none,1
TXN01393,smartphone,66732,42670,1,1,1,0.41,0.58,1,0.93,none,1
TXN01394,shoes,5427,9007,1,1,1,0.56,0.64,5,0.64,budget_violation,0
TXN01395,smartphone,11030,5626,1,1,0,0.82,0.73,1,0.25,time_violation,0
TXN01396,groceries,26465,23858,1,1,1,0.85,0.66,5,0.8,none,1
TXN01397,hotel,61149,60209,1,0,1,0.7,0.63,3,0.25,quantity_violation,0
TXN01398,groceries,74530,71089,1,0,1,0.67,0.55,0,0.7,quantity_violation,0
TXN01399,groceries,49855,39894,1,1,1,0.62,0.75,0,0.88,none,1
TXN01400,shoes,59600,41374,1,1,1,0.75,0.6,5,1.0,none,1
TXN01401,smartphone,74516,59367,1,1,0,0.36,0.64,3,0.46,time_violation,0
TXN01402,shoes,8724,4156,1,1,1,0.52,0.6,1,0.81,none,1
TXN01403,groceries,1730,1518,0,1,1,0.86,0.73,2,0.68,category_mismatch,0
TXN01404,shoes,43183,27554,1,1,1,0.69,0.84,5,0.82,none,1
TXN01405,smartphone,56797,31975,1,1,1,0.83,0.5,5,0.82,none,1
TXN01406,shoes,58357,22150,1,1,1,0.92,0.7,5,0.96,none,1
TXN01407,books,19332,13202,1,1,1,0.58,0.58,3,1.0,none,1
TXN01408,hotel,69482,64109,1,1,1,0.69,0.5,2,0.9,none,1
TXN01409,shoes,81478,45617,1,1,1,0.72,0.68,1,0.99,none,1
TXN01410,headphones,22527,19836,1,1,1,0.31,0.65,1,0.89,none,1
TXN01411,laptop,41873,18402,1,1,1,0.37,0.68,0,0.81,none,1
TXN01412,books,78916,64566,1,0,1,0.92,0.61,0,0.66,quantity_violation,0
TXN01413,hotel,38249,34717,1,1,1,0.71,0.58,4,0.95,none,1
TXN01414,hotel,74546,56771,1,1,1,0.35,0.49,5,0.84,none,1
TXN01415,headphones,35463,13784,1,1,1,0.67,0.79,3,0.87,none,1
TXN01416,hotel,97634,74977,1,1,1,0.63,0.5,1,1.0,none,1
TXN01417,smartphone,81599,60198,0,1,1,0.3,0.45,0,0.27,category_mismatch,0
TXN01418,books,56758,30022,1,1,1,0.65,0.47,4,0.88,none,1
TXN01419,groceries,93568,48490,1,1,1,0.67,0.72,4,0.97,none,1
TXN01420,headphones,84069,67082,1,1,1,0.89,0.74,3,0.94,none,1
TXN01421,hotel,90832,75031,1,1,0,0.42,0.92,3,0.59,time_violation,0
TXN01422,flight,96484,70614,1,1,1,0.91,0.95,1,0.88,none,1
TXN01423,headphones,98993,43268,1,1,1,0.55,0.52,4,0.86,none,1
TXN01424,smartphone,49348,32172,1,1,1,0.31,0.56,5,0.85,none,1
TXN01425,books,53205,33896,1,0,1,0.34,0.74,0,0.63,quantity_violation,0
TXN01426,books,80632,51863,1,1,1,0.63,0.92,4,0.96,none,1
TXN01427,laptop,49435,42159,0,1,1,0.42,0.91,0,0.41,category_mismatch,0
TXN01428,smartphone,8346,6655,1,1,1,0.52,0.91,2,1.0,none,1
TXN01429,shoes,86865,27073,1,1,1,0.89,0.91,2,0.98,none,1
TXN01430,headphones,77919,43352,1,1,1,0.31,0.8,3,0.97,none,1
TXN01431,laptop,9513,5458,1,1,1,0.49,0.5,0,0.34,merchant_violation,0
TXN01432,shoes,91271,38432,1,1,1,0.82,0.9,0,0.86,none,1
TXN01433,flight,16429,11462,1,1,1,0.79,0.74,3,0.82,none,1
TXN01434,smartphone,24920,10714,1,1,1,0.71,0.98,1,0.96,none,1
TXN01435,shoes,84616,30198,1,1,1,0.81,0.55,5,0.93,none,1
TXN01436,shoes,98964,38884,1,1,1,0.34,0.82,1,0.86,none,1
TXN01437,flight,55261,35168,0,1,1,0.44,0.99,2,0.55,category_mismatch,0
TXN01438,hotel,13112,9245,1,1,1,0.54,0.79,3,0.97,none,1
TXN01439,headphones,5814,4125,1,1,1,0.41,0.74,5,0.89,none,1
TXN01440,hotel,28190,27568,1,1,1,0.69,0.85,2,0.82,none,1
TXN01441,shoes,34844,17969,1,0,1,0.38,0.79,1,0.44,quantity_violation,0
TXN01442,books,77915,54122,1,1,1,0.76,0.94,2,0.94,none,1
TXN01443,flight,2035,1358,1,1,0,0.75,0.46,2,0.35,time_violation,0
TXN01444,books,72667,100226,1,1,1,0.73,0.76,5,0.42,budget_violation,0
TXN01445,groceries,63072,30072,1,1,1,0.56,0.6,5,0.88,none,1
TXN01446,laptop,31710,29509,1,1,1,0.65,0.65,2,0.99,none,1
TXN01447,groceries,78735,45917,1,1,1,0.51,0.76,5,0.67,merchant_violation,0
TXN01448,shoes,75447,29494,1,1,1,0.53,0.98,0,0.86,none,1
TXN01449,headphones,46364,19275,1,1,1,0.3,0.49,1,0.86,none,1
TXN01450,smartphone,25195,18096,0,1,1,0.81,0.49,4,0.62,category_mismatch,0
TXN01451,flight,1648,892,1,1,1,0.63,0.81,5,0.84,none,1
TXN01452,books,88613,55333,1,1,1,0.47,0.95,3,0.83,none,1
TXN01453,headphones,53413,49600,1,1,1,0.87,0.84,3,0.92,none,1
TXN01454,smartphone,46464,38021,1,1,1,0.71,0.53,4,0.84,none,1
TXN01455,shoes,49382,32148,1,1,1,0.3,0.76,3,0.98,none,1
TXN01456,shoes,19098,6320,1,1,1,0.51,0.46,3,0.93,none,1
TXN01457,groceries,20758,17387,1,1,0,0.64,0.56,3,0.29,time_violation,0
TXN01458,groceries,90435,33868,1,1,1,0.86,0.61,5,0.82,none,1
TXN01459,groceries,2602,2048,0,1,1,0.57,0.67,3,0.53,category_mismatch,0
TXN01460,groceries,56372,28866,1,1,1,0.48,0.78,4,0.96,none,1
